COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,value,index
CHL,XDC_USD,EOP_RT,Q,2005-Q3,533.69,
CHL,XDC_USD,EOP_RT,Q,2005-Q4,514.21,
CHL,XDC_USD,EOP_RT,Q,2006-Q1,527.7,
CHL,XDC_USD,EOP_RT,Q,2006-Q2,547.31,
CHL,XDC_USD,EOP_RT,Q,2006-Q3,538.22,
CHL,XDC_USD,EOP_RT,Q,2006-Q4,534.43,
CHL,XDC_USD,EOP_RT,Q,2007-Q1,539.37,
CHL,XDC_USD,EOP_RT,Q,2007-Q2,527.46,
CHL,XDC_USD,EOP_RT,Q,2007-Q3,511.72,
CHL,XDC_USD,EOP_RT,Q,2007-Q4,495.82,
CHL,XDC_USD,EOP_RT,Q,2008-Q1,439.09,
CHL,XDC_USD,EOP_RT,Q,2008-Q2,520.14,
CHL,XDC_USD,EOP_RT,Q,2008-Q3,552.47,
CHL,XDC_USD,EOP_RT,Q,2008-Q4,629.11,
CHL,XDC_USD,EOP_RT,Q,2009-Q1,582.1,
CHL,XDC_USD,EOP_RT,Q,2009-Q2,529.07,
CHL,XDC_USD,EOP_RT,Q,2009-Q3,546.07,
CHL,XDC_USD,EOP_RT,Q,2009-Q4,506.43,
CHL,XDC_USD,EOP_RT,Q,2010-Q1,526.29,
CHL,XDC_USD,EOP_RT,Q,2010-Q2,543.09,
CHL,XDC_USD,EOP_RT,Q,2010-Q3,485.23,
CHL,XDC_USD,EOP_RT,Q,2010-Q4,468.37,
CHL,XDC_USD,EOP_RT,Q,2011-Q1,482.08,
CHL,XDC_USD,EOP_RT,Q,2011-Q2,471.13,
CHL,XDC_USD,EOP_RT,Q,2011-Q3,515.14,
CHL,XDC_USD,EOP_RT,Q,2011-Q4,521.46,
CHL,XDC_USD,EOP_RT,Q,2012-Q1,489.76,
CHL,XDC_USD,EOP_RT,Q,2012-Q2,509.73,
CHL,XDC_USD,EOP_RT,Q,2012-Q3,470.48,
CHL,XDC_USD,EOP_RT,Q,2012-Q4,478.6,
CHL,XDC_USD,EOP_RT,Q,2013-Q1,472.54,
CHL,XDC_USD,EOP_RT,Q,2013-Q2,503.86,
CHL,XDC_USD,EOP_RT,Q,2013-Q3,502.97,
CHL,XDC_USD,EOP_RT,Q,2013-Q4,523.76,
CHL,XDC_USD,EOP_RT,Q,2014-Q1,550.53,
CHL,XDC_USD,EOP_RT,Q,2014-Q2,550.6,
CHL,XDC_USD,EOP_RT,Q,2014-Q3,601.66,
CHL,XDC_USD,EOP_RT,Q,2014-Q4,607.38,
CHL,XDC_USD,EOP_RT,Q,2015-Q1,626.87,
CHL,XDC_USD,EOP_RT,Q,2015-Q2,634.58,
CHL,XDC_USD,EOP_RT,Q,2015-Q3,704.68,
CHL,XDC_USD,EOP_RT,Q,2015-Q4,707.34,
CHL,XDC_USD,EOP_RT,Q,2016-Q1,675.1,
CHL,XDC_USD,EOP_RT,Q,2016-Q2,661.49,
CHL,XDC_USD,EOP_RT,Q,2016-Q3,659.08,
CHL,XDC_USD,EOP_RT,Q,2016-Q4,667.29,
CHL,XDC_USD,EOP_RT,Q,2017-Q1,662.66,
CHL,XDC_USD,EOP_RT,Q,2017-Q2,663.21,
CHL,XDC_USD,EOP_RT,Q,2017-Q3,636.85,
CHL,XDC_USD,EOP_RT,Q,2017-Q4,615.22,
CHL,XDC_USD,EOP_RT,Q,2018-Q1,605.26,
CHL,XDC_USD,EOP_RT,Q,2018-Q2,647.95,
CHL,XDC_USD,EOP_RT,Q,2018-Q3,661.5,
CHL,XDC_USD,EOP_RT,Q,2018-Q4,695.69,
CHL,XDC_USD,EOP_RT,Q,2019-Q1,681.09,
CHL,XDC_USD,EOP_RT,Q,2019-Q2,679.86,
CHL,XDC_USD,EOP_RT,Q,2019-Q3,725.68,
CHL,XDC_USD,EOP_RT,Q,2019-Q4,744.62,
CHL,XDC_USD,EOP_RT,Q,2020-Q1,846.3,
CHL,XDC_USD,EOP_RT,Q,2020-Q2,816.36,
CHL,XDC_USD,EOP_RT,Q,2020-Q3,784.46,
CHL,XDC_USD,EOP_RT,Q,2020-Q4,728.96,
CHL,XDC_USD,EOP_RT,Q,2021-Q1,732.11,
CHL,XDC_USD,EOP_RT,Q,2021-Q2,735.28,
CHL,XDC_USD,EOP_RT,Q,2021-Q3,803.59,
CHL,XDC_USD,EOP_RT,Q,2021-Q4,866.25,
CHL,XDC_USD,EOP_RT,Q,2022-Q1,787.16,
CHL,XDC_USD,EOP_RT,Q,2022-Q2,919.97,
CHL,XDC_USD,EOP_RT,Q,2022-Q3,966.0,
CHL,XDC_USD,EOP_RT,Q,2022-Q4,867.01,
CHL,XDC_USD,EOP_RT,Q,2023-Q1,789.32,
CHL,XDC_USD,EOP_RT,Q,2023-Q2,802.68,
CHL,XDC_USD,EOP_RT,Q,2023-Q3,906.84,
CHL,XDC_USD,EOP_RT,Q,2023-Q4,872.95,
CHL,XDC_USD,EOP_RT,Q,2024-Q1,982.38,
CHL,XDC_USD,EOP_RT,Q,2024-Q2,951.02,
CHL,XDC_USD,EOP_RT,Q,2024-Q3,896.25,
CHL,XDC_USD,EOP_RT,Q,2024-Q4,991.18,
CHL,XDC_USD,EOP_RT,Q,2025-Q1,946.1,
CHL,XDC_USD,EOP_RT,Q,2025-Q2,935.74,
CHL,XDC_USD,EOP_RT,Q,2025-Q3,961.24,
CHL,XDC_USD,PA_RT,Q,2000-Q1,512.9466666666667,
CHL,XDC_USD,PA_RT,Q,2000-Q2,519.8333333333333,
CHL,XDC_USD,PA_RT,Q,2000-Q3,553.2133333333333,
CHL,XDC_USD,PA_RT,Q,2000-Q4,572.3566666666667,
CHL,XDC_USD,PA_RT,Q,2001-Q1,574.0133333333333,
CHL,XDC_USD,PA_RT,Q,2001-Q2,606.3933333333333,
CHL,XDC_USD,PA_RT,Q,2001-Q3,670.4666666666667,
CHL,XDC_USD,PA_RT,Q,2001-Q4,688.88,
CHL,XDC_USD,PA_RT,Q,2002-Q1,669.7933333333333,
CHL,XDC_USD,PA_RT,Q,2002-Q2,659.5,
CHL,XDC_USD,PA_RT,Q,2002-Q3,708.5366666666667,
CHL,XDC_USD,PA_RT,Q,2002-Q4,717.9166666666667,
CHL,XDC_USD,PA_RT,Q,2003-Q1,736.99,
CHL,XDC_USD,PA_RT,Q,2003-Q2,710.3366666666667,
CHL,XDC_USD,PA_RT,Q,2003-Q3,693.45,
CHL,XDC_USD,PA_RT,Q,2003-Q4,624.8133333333333,
CHL,XDC_USD,PA_RT,Q,2004-Q1,587.2866666666667,
CHL,XDC_USD,PA_RT,Q,2004-Q2,629.15,
CHL,XDC_USD,PA_RT,Q,2004-Q3,628.29,
CHL,XDC_USD,PA_RT,Q,2004-Q4,593.39,
CHL,XDC_USD,PA_RT,Q,2005-Q1,578.06,
CHL,XDC_USD,PA_RT,Q,2005-Q2,581.4133333333333,
CHL,XDC_USD,PA_RT,Q,2005-Q3,553.0266666666668,
CHL,XDC_USD,PA_RT,Q,2005-Q4,526.57,
CHL,XDC_USD,PA_RT,Q,2006-Q1,526.3166666666667,
CHL,XDC_USD,PA_RT,Q,2006-Q2,526.86,
CHL,XDC_USD,PA_RT,Q,2006-Q3,539.2666666666667,
CHL,XDC_USD,PA_RT,Q,2006-Q4,528.6566666666668,
CHL,XDC_USD,PA_RT,Q,2007-Q1,540.4233333333333,
CHL,XDC_USD,PA_RT,Q,2007-Q2,527.0133333333333,
CHL,XDC_USD,PA_RT,Q,2007-Q3,519.8766666666667,
CHL,XDC_USD,PA_RT,Q,2007-Q4,502.5433333333333,
CHL,XDC_USD,PA_RT,Q,2008-Q1,463.6866666666667,
CHL,XDC_USD,PA_RT,Q,2008-Q2,470.04746,
CHL,XDC_USD,PA_RT,Q,2008-Q3,516.37,
CHL,XDC_USD,PA_RT,Q,2008-Q4,639.7400166666667,
CHL,XDC_USD,PA_RT,Q,2009-Q1,612.3011666666667,
CHL,XDC_USD,PA_RT,Q,2009-Q2,567.3266666666667,
CHL,XDC_USD,PA_RT,Q,2009-Q3,545.456984126984,
CHL,XDC_USD,PA_RT,Q,2009-Q4,518.354761904762,
CHL,XDC_USD,PA_RT,Q,2010-Q1,518.7933333333333,
CHL,XDC_USD,PA_RT,Q,2010-Q2,530.1666666666667,
CHL,XDC_USD,PA_RT,Q,2010-Q3,511.6566666666667,
CHL,XDC_USD,PA_RT,Q,2010-Q4,480.38,
CHL,XDC_USD,PA_RT,Q,2011-Q1,481.5933333333333,
CHL,XDC_USD,PA_RT,Q,2011-Q2,469.4866666666667,
CHL,XDC_USD,PA_RT,Q,2011-Q3,471.14,
CHL,XDC_USD,PA_RT,Q,2011-Q4,512.45,
CHL,XDC_USD,PA_RT,Q,2012-Q1,489.4084848484847,
CHL,XDC_USD,PA_RT,Q,2012-Q2,496.256365079365,
CHL,XDC_USD,PA_RT,Q,2012-Q3,482.533696969697,
CHL,XDC_USD,PA_RT,Q,2012-Q4,477.6866666666667,
CHL,XDC_USD,PA_RT,Q,2013-Q1,472.5,
CHL,XDC_USD,PA_RT,Q,2013-Q2,484.87,
CHL,XDC_USD,PA_RT,Q,2013-Q3,507.1842089947087,
CHL,XDC_USD,PA_RT,Q,2013-Q4,516.5373015873017,
CHL,XDC_USD,PA_RT,Q,2014-Q1,551.6956379585328,
CHL,XDC_USD,PA_RT,Q,2014-Q2,554.6018174603173,
CHL,XDC_USD,PA_RT,Q,2014-Q3,576.91,
CHL,XDC_USD,PA_RT,Q,2014-Q4,598.185409090909,
CHL,XDC_USD,PA_RT,Q,2015-Q1,624.484788676236,
CHL,XDC_USD,PA_RT,Q,2015-Q2,617.498556998557,
CHL,XDC_USD,PA_RT,Q,2015-Q3,676.6614357864353,
CHL,XDC_USD,PA_RT,Q,2015-Q4,697.8515555555557,
CHL,XDC_USD,PA_RT,Q,2016-Q1,702.700163059163,
CHL,XDC_USD,PA_RT,Q,2016-Q2,677.765261904762,
CHL,XDC_USD,PA_RT,Q,2016-Q3,661.6295793650793,
CHL,XDC_USD,PA_RT,Q,2016-Q4,665.735939849624,
CHL,XDC_USD,PA_RT,Q,2017-Q1,655.2021314699793,
CHL,XDC_USD,PA_RT,Q,2017-Q2,664.0954040404037,
CHL,XDC_USD,PA_RT,Q,2017-Q3,642.6516085668717,
CHL,XDC_USD,PA_RT,Q,2017-Q4,633.386026315789,
CHL,XDC_USD,PA_RT,Q,2018-Q1,601.92293358396,
CHL,XDC_USD,PA_RT,Q,2018-Q2,620.712857142857,
CHL,XDC_USD,PA_RT,Q,2018-Q3,663.206191188198,
CHL,XDC_USD,PA_RT,Q,2018-Q4,679.265270350564,
CHL,XDC_USD,PA_RT,Q,2019-Q1,667.174953216374,
CHL,XDC_USD,PA_RT,Q,2019-Q2,683.860546897547,
CHL,XDC_USD,PA_RT,Q,2019-Q3,706.0189682539683,
CHL,XDC_USD,PA_RT,Q,2019-Q4,754.535221878225,
CHL,XDC_USD,PA_RT,Q,2020-Q1,803.6853074605707,
CHL,XDC_USD,PA_RT,Q,2020-Q2,823.2647883597883,
CHL,XDC_USD,PA_RT,Q,2020-Q3,780.3197577276527,
CHL,XDC_USD,PA_RT,Q,2020-Q4,763.6389708646617,
CHL,XDC_USD,PA_RT,Q,2021-Q1,723.950099160946,
CHL,XDC_USD,PA_RT,Q,2021-Q2,714.9788015873017,
CHL,XDC_USD,PA_RT,Q,2021-Q3,772.6458808049533,
CHL,XDC_USD,PA_RT,Q,2021-Q4,824.2467330827067,
CHL,XDC_USD,PA_RT,Q,2022-Q1,809.8488341384863,
CHL,XDC_USD,PA_RT,Q,2022-Q2,840.877934001671,
CHL,XDC_USD,PA_RT,Q,2022-Q3,925.7481259968102,
CHL,XDC_USD,PA_RT,Q,2022-Q4,916.7818640350877,
CHL,XDC_USD,PA_RT,Q,2023-Q1,811.5931191626407,
CHL,XDC_USD,PA_RT,Q,2023-Q2,800.9844235588973,
CHL,XDC_USD,PA_RT,Q,2023-Q3,852.2334157363103,
CHL,XDC_USD,PA_RT,Q,2023-Q4,895.455148148148,
CHL,XDC_USD,PA_RT,Q,2024-Q1,946.349761904762,
CHL,XDC_USD,PA_RT,Q,2024-Q2,934.7209826333514,
CHL,XDC_USD,PA_RT,Q,2024-Q3,931.446589169001,
CHL,XDC_USD,PA_RT,Q,2024-Q4,961.771335978836,
CHL,XDC_USD,PA_RT,Q,2025-Q1,963.305784043442,
CHL,XDC_USD,PA_RT,Q,2025-Q2,946.912380952381,
CHL,XDC_USD,PA_RT,Q,2025-Q3,959.6966888053468,
CHL,XDC_EUR,EOP_RT,Q,2000-Q1,483.2002930000001,
CHL,XDC_EUR,EOP_RT,Q,2000-Q2,514.6957159999998,
CHL,XDC_EUR,EOP_RT,Q,2000-Q3,495.5468049999999,
CHL,XDC_EUR,EOP_RT,Q,2000-Q4,532.8787400000001,
CHL,XDC_EUR,EOP_RT,Q,2001-Q1,523.6581120000001,
CHL,XDC_EUR,EOP_RT,Q,2001-Q2,531.3992,
CHL,XDC_EUR,EOP_RT,Q,2001-Q3,635.7276129999998,
CHL,XDC_EUR,EOP_RT,Q,2001-Q4,578.3090599999999,
CHL,XDC_EUR,EOP_RT,Q,2002-Q1,579.6574560000003,
CHL,XDC_EUR,EOP_RT,Q,2002-Q2,695.8759500000003,
CHL,XDC_EUR,EOP_RT,Q,2002-Q3,737.1533200000003,
CHL,XDC_EUR,EOP_RT,Q,2002-Q4,747.072906,
CHL,XDC_EUR,EOP_RT,Q,2003-Q1,792.45872,
CHL,XDC_EUR,EOP_RT,Q,2003-Q2,796.724721,
CHL,XDC_EUR,EOP_RT,Q,2003-Q3,775.009476,
CHL,XDC_EUR,EOP_RT,Q,2003-Q4,757.06746,
CHL,XDC_EUR,EOP_RT,Q,2004-Q1,761.811904,
CHL,XDC_EUR,EOP_RT,Q,2004-Q2,773.775145,
CHL,XDC_EUR,EOP_RT,Q,2004-Q3,753.176664,
CHL,XDC_EUR,EOP_RT,Q,2004-Q4,762.544443,
CHL,XDC_EUR,EOP_RT,Q,2005-Q1,760.27378,
CHL,XDC_EUR,EOP_RT,Q,2005-Q2,700.030064,
CHL,XDC_EUR,EOP_RT,Q,2005-Q3,642.669498,
CHL,XDC_EUR,EOP_RT,Q,2005-Q4,606.613537,
CHL,XDC_EUR,EOP_RT,Q,2006-Q1,638.72808,
CHL,XDC_EUR,EOP_RT,Q,2006-Q2,695.795203,
CHL,XDC_EUR,EOP_RT,Q,2006-Q3,681.38652,
CHL,XDC_EUR,EOP_RT,Q,2006-Q4,703.84431,
CHL,XDC_EUR,EOP_RT,Q,2007-Q1,718.332966,
CHL,XDC_EUR,EOP_RT,Q,2007-Q2,712.33473,
CHL,XDC_EUR,EOP_RT,Q,2007-Q3,725.567788,
CHL,XDC_EUR,EOP_RT,Q,2007-Q4,729.8966219999999,
CHL,XDC_EUR,EOP_RT,Q,2008-Q1,694.289108,
CHL,XDC_EUR,EOP_RT,Q,2008-Q2,819.948696,
CHL,XDC_EUR,EOP_RT,Q,2008-Q3,790.197841,
CHL,XDC_EUR,EOP_RT,Q,2008-Q4,875.532387,
CHL,XDC_EUR,EOP_RT,Q,2009-Q1,774.65868,
CHL,XDC_EUR,EOP_RT,Q,2009-Q2,747.787538,
CHL,XDC_EUR,EOP_RT,Q,2009-Q3,799.610301,
CHL,XDC_EUR,EOP_RT,Q,2009-Q4,729.563058,
CHL,XDC_EUR,EOP_RT,Q,2010-Q1,709.386291,
CHL,XDC_EUR,EOP_RT,Q,2010-Q2,666.425739,
CHL,XDC_EUR,EOP_RT,Q,2010-Q3,662.241904,
CHL,XDC_EUR,EOP_RT,Q,2010-Q4,625.835994,
CHL,XDC_EUR,EOP_RT,Q,2011-Q1,684.891056,
CHL,XDC_EUR,EOP_RT,Q,2011-Q2,680.924189,
CHL,XDC_EUR,EOP_RT,Q,2011-Q3,695.593542,
CHL,XDC_EUR,EOP_RT,Q,2011-Q4,674.717094,
CHL,XDC_EUR,EOP_RT,Q,2012-Q1,654.123456,
CHL,XDC_EUR,EOP_RT,Q,2012-Q2,641.75007,
CHL,XDC_EUR,EOP_RT,Q,2012-Q3,608.33064,
CHL,XDC_EUR,EOP_RT,Q,2012-Q4,631.46484,
CHL,XDC_EUR,EOP_RT,Q,2013-Q1,605.08747,
CHL,XDC_EUR,EOP_RT,Q,2013-Q2,659.04888,
CHL,XDC_EUR,EOP_RT,Q,2013-Q3,679.260985,
CHL,XDC_EUR,EOP_RT,Q,2013-Q4,722.317416,
CHL,XDC_EUR,EOP_RT,Q,2014-Q1,759.070764,
CHL,XDC_EUR,EOP_RT,Q,2014-Q2,752.00948,
CHL,XDC_EUR,EOP_RT,Q,2014-Q3,757.068778,
CHL,XDC_EUR,EOP_RT,Q,2014-Q4,737.420058,
CHL,XDC_EUR,EOP_RT,Q,2015-Q1,674.449433,
CHL,XDC_EUR,EOP_RT,Q,2015-Q2,710.031562,
CHL,XDC_EUR,EOP_RT,Q,2015-Q3,789.453004,
CHL,XDC_EUR,EOP_RT,Q,2015-Q4,770.081058,
CHL,XDC_EUR,EOP_RT,Q,2016-Q1,768.60135,
CHL,XDC_EUR,EOP_RT,Q,2016-Q2,734.386198,
CHL,XDC_EUR,EOP_RT,Q,2016-Q3,735.599188,
CHL,XDC_EUR,EOP_RT,Q,2016-Q4,703.390389,
CHL,XDC_EUR,EOP_RT,Q,2017-Q1,708.449806,
CHL,XDC_EUR,EOP_RT,Q,2017-Q2,756.855252,
CHL,XDC_EUR,EOP_RT,Q,2017-Q3,751.86511,
CHL,XDC_EUR,EOP_RT,Q,2017-Q4,737.833346,
CHL,XDC_EUR,EOP_RT,Q,2018-Q1,745.740846,
CHL,XDC_EUR,EOP_RT,Q,2018-Q2,755.38011,
CHL,XDC_EUR,EOP_RT,Q,2018-Q3,765.7524,
CHL,XDC_EUR,EOP_RT,Q,2018-Q4,796.56505,
CHL,XDC_EUR,EOP_RT,Q,2019-Q1,765.204615,
CHL,XDC_EUR,EOP_RT,Q,2019-Q2,773.68068,
CHL,XDC_EUR,EOP_RT,Q,2019-Q3,790.192952,
CHL,XDC_EUR,EOP_RT,Q,2019-Q4,836.506108,
CHL,XDC_EUR,EOP_RT,Q,2020-Q1,927.20628,
CHL,XDC_EUR,EOP_RT,Q,2020-Q2,914.159928,
CHL,XDC_EUR,EOP_RT,Q,2020-Q3,918.445768,
CHL,XDC_EUR,EOP_RT,Q,2020-Q4,894.506816,
CHL,XDC_EUR,EOP_RT,Q,2021-Q1,858.398975,
CHL,XDC_EUR,EOP_RT,Q,2021-Q2,873.806752,
CHL,XDC_EUR,EOP_RT,Q,2021-Q3,930.476861,
CHL,XDC_EUR,EOP_RT,Q,2021-Q4,981.11475,
CHL,XDC_EUR,EOP_RT,Q,2022-Q1,873.826316,
CHL,XDC_EUR,EOP_RT,Q,2022-Q2,955.572839,
CHL,XDC_EUR,EOP_RT,Q,2022-Q3,941.6567999999996,
CHL,XDC_EUR,EOP_RT,Q,2022-Q4,924.752866,
CHL,XDC_EUR,EOP_RT,Q,2023-Q1,858.3855,
CHL,XDC_EUR,EOP_RT,Q,2023-Q2,872.192088,
CHL,XDC_EUR,EOP_RT,Q,2023-Q3,960.706296,
CHL,XDC_EUR,EOP_RT,Q,2023-Q4,964.60975,
CHL,XDC_EUR,EOP_RT,Q,2024-Q1,1062.051018,
CHL,XDC_EUR,EOP_RT,Q,2024-Q2,1018.06691,
CHL,XDC_EUR,EOP_RT,Q,2024-Q3,1003.4415,
CHL,XDC_EUR,EOP_RT,Q,2024-Q4,1029.736902,
CHL,XDC_EUR,EOP_RT,Q,2025-Q1,1023.20715,
CHL,XDC_EUR,EOP_RT,Q,2025-Q2,1096.68728,
CHL,XDC_EUR,EOP_RT,Q,2025-Q3,1128.591884,
CHL,XDC_EUR,PA_RT,Q,2000-Q1,505.9974230564062,
CHL,XDC_EUR,PA_RT,Q,2000-Q2,485.10762822582,
CHL,XDC_EUR,PA_RT,Q,2000-Q3,500.7899867692521,
CHL,XDC_EUR,PA_RT,Q,2000-Q4,496.9782021693193,
CHL,XDC_EUR,PA_RT,Q,2001-Q1,529.9380782916666,
CHL,XDC_EUR,PA_RT,Q,2001-Q2,529.0889419247409,
CHL,XDC_EUR,PA_RT,Q,2001-Q3,596.8968750769436,
CHL,XDC_EUR,PA_RT,Q,2001-Q4,617.1533770158973,
CHL,XDC_EUR,PA_RT,Q,2002-Q1,587.1386753763117,
CHL,XDC_EUR,PA_RT,Q,2002-Q2,605.9601150793915,
CHL,XDC_EUR,PA_RT,Q,2002-Q3,697.0240193737264,
CHL,XDC_EUR,PA_RT,Q,2002-Q4,717.4589947916669,
CHL,XDC_EUR,PA_RT,Q,2003-Q1,790.8920448095273,
CHL,XDC_EUR,PA_RT,Q,2003-Q2,807.8234999408282,
CHL,XDC_EUR,PA_RT,Q,2003-Q3,779.9652422727231,
CHL,XDC_EUR,PA_RT,Q,2003-Q4,742.8942668958333,
CHL,XDC_EUR,PA_RT,Q,2004-Q1,733.9468295,
CHL,XDC_EUR,PA_RT,Q,2004-Q2,757.8790832539453,
CHL,XDC_EUR,PA_RT,Q,2004-Q3,767.7627643636497,
CHL,XDC_EUR,PA_RT,Q,2004-Q4,770.0296159394011,
CHL,XDC_EUR,PA_RT,Q,2005-Q1,758.0082132902946,
CHL,XDC_EUR,PA_RT,Q,2005-Q2,732.2149568410435,
CHL,XDC_EUR,PA_RT,Q,2005-Q3,674.6489615353468,
CHL,XDC_EUR,PA_RT,Q,2005-Q4,625.770028640625,
CHL,XDC_EUR,PA_RT,Q,2006-Q1,632.7913380512618,
CHL,XDC_EUR,PA_RT,Q,2006-Q2,662.9181959032275,
CHL,XDC_EUR,PA_RT,Q,2006-Q3,687.1858540512696,
CHL,XDC_EUR,PA_RT,Q,2006-Q4,681.2764897830949,
CHL,XDC_EUR,PA_RT,Q,2007-Q1,708.2712209635417,
CHL,XDC_EUR,PA_RT,Q,2007-Q2,710.4870751827854,
CHL,XDC_EUR,PA_RT,Q,2007-Q3,714.2217610615226,
CHL,XDC_EUR,PA_RT,Q,2007-Q4,727.9881987864582,
CHL,XDC_EUR,PA_RT,Q,2008-Q1,694.4186477634634,
CHL,XDC_EUR,PA_RT,Q,2008-Q2,734.31401760525,
CHL,XDC_EUR,PA_RT,Q,2008-Q3,777.1485856818041,
CHL,XDC_EUR,PA_RT,Q,2008-Q4,843.1463545596094,
CHL,XDC_EUR,PA_RT,Q,2009-Q1,797.7428923846455,
CHL,XDC_EUR,PA_RT,Q,2009-Q2,773.3733066989138,
CHL,XDC_EUR,PA_RT,Q,2009-Q3,780.1696037467283,
CHL,XDC_EUR,PA_RT,Q,2009-Q4,766.0988317472649,
CHL,XDC_EUR,PA_RT,Q,2010-Q1,717.4434180740551,
CHL,XDC_EUR,PA_RT,Q,2010-Q2,673.7097124338659,
CHL,XDC_EUR,PA_RT,Q,2010-Q3,660.568912838387,
CHL,XDC_EUR,PA_RT,Q,2010-Q4,652.4855970303045,
CHL,XDC_EUR,PA_RT,Q,2011-Q1,658.8144125729166,
CHL,XDC_EUR,PA_RT,Q,2011-Q2,675.6203767936486,
CHL,XDC_EUR,PA_RT,Q,2011-Q3,665.5809056969554,
CHL,XDC_EUR,PA_RT,Q,2011-Q4,690.861869609375,
CHL,XDC_EUR,PA_RT,Q,2012-Q1,641.527935981363,
CHL,XDC_EUR,PA_RT,Q,2012-Q2,635.9133115880775,
CHL,XDC_EUR,PA_RT,Q,2012-Q3,603.2851563779878,
CHL,XDC_EUR,PA_RT,Q,2012-Q4,619.413315125,
CHL,XDC_EUR,PA_RT,Q,2013-Q1,623.9972177419523,
CHL,XDC_EUR,PA_RT,Q,2013-Q2,633.3525866983904,
CHL,XDC_EUR,PA_RT,Q,2013-Q3,671.6025710978813,
CHL,XDC_EUR,PA_RT,Q,2013-Q4,702.9967752963792,
CHL,XDC_EUR,PA_RT,Q,2014-Q1,755.6198598952178,
CHL,XDC_EUR,PA_RT,Q,2014-Q2,760.3993450958354,
CHL,XDC_EUR,PA_RT,Q,2014-Q3,764.728295136369,
CHL,XDC_EUR,PA_RT,Q,2014-Q4,747.6149282759231,
CHL,XDC_EUR,PA_RT,Q,2015-Q1,703.2590841621364,
CHL,XDC_EUR,PA_RT,Q,2015-Q2,682.5032276730219,
CHL,XDC_EUR,PA_RT,Q,2015-Q3,752.2106850919909,
CHL,XDC_EUR,PA_RT,Q,2015-Q4,764.3364100622439,
CHL,XDC_EUR,PA_RT,Q,2016-Q1,774.3733129164441,
CHL,XDC_EUR,PA_RT,Q,2016-Q2,765.3565162059813,
CHL,XDC_EUR,PA_RT,Q,2016-Q3,738.7946352311887,
CHL,XDC_EUR,PA_RT,Q,2016-Q4,718.2926716635338,
CHL,XDC_EUR,PA_RT,Q,2017-Q1,697.6572135826605,
CHL,XDC_EUR,PA_RT,Q,2017-Q2,731.9198961037043,
CHL,XDC_EUR,PA_RT,Q,2017-Q3,754.8635228965645,
CHL,XDC_EUR,PA_RT,Q,2017-Q4,745.7396590123964,
CHL,XDC_EUR,PA_RT,Q,2018-Q1,739.8922688604634,
CHL,XDC_EUR,PA_RT,Q,2018-Q2,739.5734577347085,
CHL,XDC_EUR,PA_RT,Q,2018-Q3,771.2435000499472,
CHL,XDC_EUR,PA_RT,Q,2018-Q4,775.3218703940131,
CHL,XDC_EUR,PA_RT,Q,2019-Q1,757.7582497216181,
CHL,XDC_EUR,PA_RT,Q,2019-Q2,768.4540965487736,
CHL,XDC_EUR,PA_RT,Q,2019-Q3,785.0524431214355,
CHL,XDC_EUR,PA_RT,Q,2019-Q4,835.3506599865196,
CHL,XDC_EUR,PA_RT,Q,2020-Q1,886.1923945794485,
CHL,XDC_EUR,PA_RT,Q,2020-Q2,906.7544606709283,
CHL,XDC_EUR,PA_RT,Q,2020-Q3,912.124040926491,
CHL,XDC_EUR,PA_RT,Q,2020-Q4,910.9437535152983,
CHL,XDC_EUR,PA_RT,Q,2021-Q1,872.2495532833397,
CHL,XDC_EUR,PA_RT,Q,2021-Q2,862.1532157895628,
CHL,XDC_EUR,PA_RT,Q,2021-Q3,910.7937936173137,
CHL,XDC_EUR,PA_RT,Q,2021-Q4,942.5473698777804,
CHL,XDC_EUR,PA_RT,Q,2022-Q1,908.3947833651067,
CHL,XDC_EUR,PA_RT,Q,2022-Q2,895.2426945252141,
CHL,XDC_EUR,PA_RT,Q,2022-Q3,932.1918940132128,
CHL,XDC_EUR,PA_RT,Q,2022-Q4,935.5930819077577,
CHL,XDC_EUR,PA_RT,Q,2023-Q1,870.8444112807458,
CHL,XDC_EUR,PA_RT,Q,2023-Q2,872.0149470939124,
CHL,XDC_EUR,PA_RT,Q,2023-Q3,927.6036278957305,
CHL,XDC_EUR,PA_RT,Q,2023-Q4,962.7066724888527,
CHL,XDC_EUR,PA_RT,Q,2024-Q1,1027.534554336355,
CHL,XDC_EUR,PA_RT,Q,2024-Q2,1006.43040252646,
CHL,XDC_EUR,PA_RT,Q,2024-Q3,1023.050127365682,
CHL,XDC_EUR,PA_RT,Q,2024-Q4,1027.304030384094,
CHL,XDC_EUR,PA_RT,Q,2025-Q1,1013.726432025745,
CHL,XDC_EUR,PA_RT,Q,2025-Q2,1073.612312079923,
CHL,XDC_EUR,PA_RT,Q,2025-Q3,1120.928673986378,
CHL,XDC_XDR,EOP_RT,Q,2000-Q1,681.2622902243894,
CHL,XDC_XDR,EOP_RT,Q,2000-Q2,720.2719490978048,
CHL,XDC_XDR,EOP_RT,Q,2000-Q3,733.788373756134,
CHL,XDC_XDR,EOP_RT,Q,2000-Q4,746.1492559093386,
CHL,XDC_XDR,EOP_RT,Q,2001-Q1,747.4525396443197,
